"","method","calib.method","k","m","b0","bc","bb","zc.star","zb.star","zc.ref","zb.ref","V","Vzeta","muN","minN","sd.w","tail","true.effect.dist","TheoryP","q","TheoryP.ref","TheoryDiff","scen.name","clustered"
"2039","bt.smart","MR",10,10,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","normal",0.5,1.25,0.105649773666855,0.394350226333145,2039,FALSE
"2040","bt.smart","DL",10,10,0,0.5,1,0.5,1,2,0,0.04,0,850,800,1,"above","normal",0.5,1.25,0.105649773666855,0.394350226333145,2040,FALSE
"2041","bt.smart","MR bt both correct",150,75,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2041,TRUE
"2042","bt.smart","MR",150,75,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2042,TRUE
"2043","bt.smart","DL",150,75,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2043,TRUE
"2044","bt.smart","MR bt both correct",100,50,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2044,TRUE
"2045","bt.smart","MR",100,50,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2045,TRUE
"2046","bt.smart","DL",100,50,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2046,TRUE
"2047","bt.smart","MR bt both correct",50,25,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2047,TRUE
"2048","bt.smart","MR",50,25,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2048,TRUE
"2049","bt.smart","DL",50,25,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2049,TRUE
"2050","bt.smart","MR bt both correct",20,10,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2050,TRUE
"2051","bt.smart","MR",20,10,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2051,TRUE
"2052","bt.smart","DL",20,10,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2052,TRUE
"2053","bt.smart","MR bt both correct",10,5,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2053,TRUE
"2054","bt.smart","MR",10,5,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2054,TRUE
"2055","bt.smart","DL",10,5,0,0.5,1,0.5,1,2,0,0.01,0.0075,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2055,TRUE
"2056","bt.smart","MR bt both correct",150,150,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2056,FALSE
"2057","bt.smart","MR",150,150,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2057,FALSE
"2058","bt.smart","DL",150,150,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2058,FALSE
"2059","bt.smart","MR bt both correct",100,100,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2059,FALSE
"2060","bt.smart","MR",100,100,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2060,FALSE
"2061","bt.smart","DL",100,100,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2061,FALSE
"2062","bt.smart","MR bt both correct",50,50,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2062,FALSE
"2063","bt.smart","MR",50,50,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2063,FALSE
"2064","bt.smart","DL",50,50,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2064,FALSE
"2065","bt.smart","MR bt both correct",20,20,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2065,FALSE
"2066","bt.smart","MR",20,20,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2066,FALSE
"2067","bt.smart","DL",20,20,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2067,FALSE
"2068","bt.smart","MR bt both correct",10,10,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2068,FALSE
"2069","bt.smart","MR",10,10,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2069,FALSE
"2070","bt.smart","DL",10,10,0,0.5,1,0.5,1,2,0,0.01,0,850,800,1,"above","normal",0.5,1.25,0.00620966532577616,0.493790334674224,2070,FALSE
"2071","bt.smart","MR bt both correct",150,75,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2071,TRUE
"2072","bt.smart","MR",150,75,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2072,TRUE
"2073","bt.smart","DL",150,75,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2073,TRUE
"2074","bt.smart","MR bt both correct",100,50,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2074,TRUE
"2075","bt.smart","MR",100,50,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2075,TRUE
"2076","bt.smart","DL",100,50,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2076,TRUE
"2077","bt.smart","MR bt both correct",50,25,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2077,TRUE
"2078","bt.smart","MR",50,25,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2078,TRUE
"2079","bt.smart","DL",50,25,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2079,TRUE
"2080","bt.smart","MR bt both correct",20,10,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2080,TRUE
"2081","bt.smart","MR",20,10,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2081,TRUE
"2082","bt.smart","DL",20,10,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2082,TRUE
"2083","bt.smart","MR bt both correct",10,5,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2083,TRUE
"2084","bt.smart","MR",10,5,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2084,TRUE
"2085","bt.smart","DL",10,5,0,0.5,1,0.5,1,2,0,0.0025,0.001875,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2085,TRUE
"2086","bt.smart","MR bt both correct",150,150,0,0.5,1,0.5,1,2,0,0.0025,0,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2086,FALSE
"2087","bt.smart","MR",150,150,0,0.5,1,0.5,1,2,0,0.0025,0,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2087,FALSE
"2088","bt.smart","DL",150,150,0,0.5,1,0.5,1,2,0,0.0025,0,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2088,FALSE
"2089","bt.smart","MR bt both correct",100,100,0,0.5,1,0.5,1,2,0,0.0025,0,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2089,FALSE
"2090","bt.smart","MR",100,100,0,0.5,1,0.5,1,2,0,0.0025,0,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2090,FALSE
"2091","bt.smart","DL",100,100,0,0.5,1,0.5,1,2,0,0.0025,0,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2091,FALSE
"2092","bt.smart","MR bt both correct",50,50,0,0.5,1,0.5,1,2,0,0.0025,0,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2092,FALSE
"2093","bt.smart","MR",50,50,0,0.5,1,0.5,1,2,0,0.0025,0,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2093,FALSE
"2094","bt.smart","DL",50,50,0,0.5,1,0.5,1,2,0,0.0025,0,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2094,FALSE
"2095","bt.smart","MR bt both correct",20,20,0,0.5,1,0.5,1,2,0,0.0025,0,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2095,FALSE
"2096","bt.smart","MR",20,20,0,0.5,1,0.5,1,2,0,0.0025,0,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2096,FALSE
"2097","bt.smart","DL",20,20,0,0.5,1,0.5,1,2,0,0.0025,0,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2097,FALSE
"2098","bt.smart","MR bt both correct",10,10,0,0.5,1,0.5,1,2,0,0.0025,0,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2098,FALSE
"2099","bt.smart","MR",10,10,0,0.5,1,0.5,1,2,0,0.0025,0,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2099,FALSE
"2100","bt.smart","DL",10,10,0,0.5,1,0.5,1,2,0,0.0025,0,850,800,1,"above","normal",0.5,1.25,2.86651571923535e-07,0.499999713348428,2100,FALSE
"2101","bt.smart","MR bt both correct",150,75,0,0.5,1,0.5,1,2,0,0.64,0.48,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2101,TRUE
"2102","bt.smart","MR",150,75,0,0.5,1,0.5,1,2,0,0.64,0.48,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2102,TRUE
"2103","bt.smart","DL",150,75,0,0.5,1,0.5,1,2,0,0.64,0.48,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2103,TRUE
"2104","bt.smart","MR bt both correct",100,50,0,0.5,1,0.5,1,2,0,0.64,0.48,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2104,TRUE
"2105","bt.smart","MR",100,50,0,0.5,1,0.5,1,2,0,0.64,0.48,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2105,TRUE
"2106","bt.smart","DL",100,50,0,0.5,1,0.5,1,2,0,0.64,0.48,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2106,TRUE
"2107","bt.smart","MR bt both correct",50,25,0,0.5,1,0.5,1,2,0,0.64,0.48,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2107,TRUE
"2108","bt.smart","MR",50,25,0,0.5,1,0.5,1,2,0,0.64,0.48,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2108,TRUE
"2109","bt.smart","DL",50,25,0,0.5,1,0.5,1,2,0,0.64,0.48,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2109,TRUE
"2110","bt.smart","MR bt both correct",20,10,0,0.5,1,0.5,1,2,0,0.64,0.48,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2110,TRUE
"2111","bt.smart","MR",20,10,0,0.5,1,0.5,1,2,0,0.64,0.48,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2111,TRUE
"2112","bt.smart","DL",20,10,0,0.5,1,0.5,1,2,0,0.64,0.48,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2112,TRUE
"2113","bt.smart","MR bt both correct",10,5,0,0.5,1,0.5,1,2,0,0.64,0.48,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2113,TRUE
"2114","bt.smart","MR",10,5,0,0.5,1,0.5,1,2,0,0.64,0.48,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2114,TRUE
"2115","bt.smart","DL",10,5,0,0.5,1,0.5,1,2,0,0.64,0.48,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2115,TRUE
"2116","bt.smart","MR bt both correct",150,150,0,0.5,1,0.5,1,2,0,0.64,0,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2116,FALSE
"2117","bt.smart","MR",150,150,0,0.5,1,0.5,1,2,0,0.64,0,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2117,FALSE
"2118","bt.smart","DL",150,150,0,0.5,1,0.5,1,2,0,0.64,0,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2118,FALSE
"2119","bt.smart","MR bt both correct",100,100,0,0.5,1,0.5,1,2,0,0.64,0,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2119,FALSE
"2120","bt.smart","MR",100,100,0,0.5,1,0.5,1,2,0,0.64,0,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2120,FALSE
"2121","bt.smart","DL",100,100,0,0.5,1,0.5,1,2,0,0.64,0,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2121,FALSE
"2122","bt.smart","MR bt both correct",50,50,0,0.5,1,0.5,1,2,0,0.64,0,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2122,FALSE
"2123","bt.smart","MR",50,50,0,0.5,1,0.5,1,2,0,0.64,0,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2123,FALSE
"2124","bt.smart","DL",50,50,0,0.5,1,0.5,1,2,0,0.64,0,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2124,FALSE
"2125","bt.smart","MR bt both correct",20,20,0,0.5,1,0.5,1,2,0,0.64,0,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2125,FALSE
"2126","bt.smart","MR",20,20,0,0.5,1,0.5,1,2,0,0.64,0,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2126,FALSE
"2127","bt.smart","DL",20,20,0,0.5,1,0.5,1,2,0,0.64,0,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2127,FALSE
"2128","bt.smart","MR bt both correct",10,10,0,0.5,1,0.5,1,2,0,0.64,0,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2128,FALSE
"2129","bt.smart","MR",10,10,0,0.5,1,0.5,1,2,0,0.64,0,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2129,FALSE
"2130","bt.smart","DL",10,10,0,0.5,1,0.5,1,2,0,0.64,0,100,50,1,"above","expo",0.5,1.00451774444796,0.365807814473321,0.134192185526679,2130,FALSE
"2131","bt.smart","MR bt both correct",150,75,0,0.5,1,0.5,1,2,0,0.25,0.1875,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2131,TRUE
"2132","bt.smart","MR",150,75,0,0.5,1,0.5,1,2,0,0.25,0.1875,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2132,TRUE
"2133","bt.smart","DL",150,75,0,0.5,1,0.5,1,2,0,0.25,0.1875,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2133,TRUE
"2134","bt.smart","MR bt both correct",100,50,0,0.5,1,0.5,1,2,0,0.25,0.1875,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2134,TRUE
"2135","bt.smart","MR",100,50,0,0.5,1,0.5,1,2,0,0.25,0.1875,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2135,TRUE
"2136","bt.smart","DL",100,50,0,0.5,1,0.5,1,2,0,0.25,0.1875,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2136,TRUE
"2137","bt.smart","MR bt both correct",50,25,0,0.5,1,0.5,1,2,0,0.25,0.1875,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2137,TRUE
"2138","bt.smart","MR",50,25,0,0.5,1,0.5,1,2,0,0.25,0.1875,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2138,TRUE
"2139","bt.smart","DL",50,25,0,0.5,1,0.5,1,2,0,0.25,0.1875,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2139,TRUE
"2140","bt.smart","MR bt both correct",20,10,0,0.5,1,0.5,1,2,0,0.25,0.1875,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2140,TRUE
"2141","bt.smart","MR",20,10,0,0.5,1,0.5,1,2,0,0.25,0.1875,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2141,TRUE
"2142","bt.smart","DL",20,10,0,0.5,1,0.5,1,2,0,0.25,0.1875,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2142,TRUE
"2143","bt.smart","MR bt both correct",10,5,0,0.5,1,0.5,1,2,0,0.25,0.1875,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2143,TRUE
"2144","bt.smart","MR",10,5,0,0.5,1,0.5,1,2,0,0.25,0.1875,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2144,TRUE
"2145","bt.smart","DL",10,5,0,0.5,1,0.5,1,2,0,0.25,0.1875,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2145,TRUE
"2146","bt.smart","MR bt both correct",150,150,0,0.5,1,0.5,1,2,0,0.25,0,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2146,FALSE
"2147","bt.smart","MR",150,150,0,0.5,1,0.5,1,2,0,0.25,0,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2147,FALSE
"2148","bt.smart","DL",150,150,0,0.5,1,0.5,1,2,0,0.25,0,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2148,FALSE
"2149","bt.smart","MR bt both correct",100,100,0,0.5,1,0.5,1,2,0,0.25,0,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2149,FALSE
"2150","bt.smart","MR",100,100,0,0.5,1,0.5,1,2,0,0.25,0,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2150,FALSE
"2151","bt.smart","DL",100,100,0,0.5,1,0.5,1,2,0,0.25,0,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2151,FALSE
"2152","bt.smart","MR bt both correct",50,50,0,0.5,1,0.5,1,2,0,0.25,0,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2152,FALSE
"2153","bt.smart","MR",50,50,0,0.5,1,0.5,1,2,0,0.25,0,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2153,FALSE
"2154","bt.smart","DL",50,50,0,0.5,1,0.5,1,2,0,0.25,0,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2154,FALSE
"2155","bt.smart","MR bt both correct",20,20,0,0.5,1,0.5,1,2,0,0.25,0,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2155,FALSE
"2156","bt.smart","MR",20,20,0,0.5,1,0.5,1,2,0,0.25,0,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2156,FALSE
"2157","bt.smart","DL",20,20,0,0.5,1,0.5,1,2,0,0.25,0,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2157,FALSE
"2158","bt.smart","MR bt both correct",10,10,0,0.5,1,0.5,1,2,0,0.25,0,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2158,FALSE
"2159","bt.smart","MR",10,10,0,0.5,1,0.5,1,2,0,0.25,0,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2159,FALSE
"2160","bt.smart","DL",10,10,0,0.5,1,0.5,1,2,0,0.25,0,100,50,1,"above","expo",0.5,1.09657359027997,0.303265329856317,0.196734670143683,2160,FALSE
"2161","bt.smart","MR bt both correct",150,75,0,0.5,1,0.5,1,2,0,0.04,0.03,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2161,TRUE
"2162","bt.smart","MR",150,75,0,0.5,1,0.5,1,2,0,0.04,0.03,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2162,TRUE
"2163","bt.smart","DL",150,75,0,0.5,1,0.5,1,2,0,0.04,0.03,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2163,TRUE
"2164","bt.smart","MR bt both correct",100,50,0,0.5,1,0.5,1,2,0,0.04,0.03,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2164,TRUE
"2165","bt.smart","MR",100,50,0,0.5,1,0.5,1,2,0,0.04,0.03,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2165,TRUE
"2166","bt.smart","DL",100,50,0,0.5,1,0.5,1,2,0,0.04,0.03,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2166,TRUE
"2167","bt.smart","MR bt both correct",50,25,0,0.5,1,0.5,1,2,0,0.04,0.03,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2167,TRUE
"2168","bt.smart","MR",50,25,0,0.5,1,0.5,1,2,0,0.04,0.03,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2168,TRUE
"2169","bt.smart","DL",50,25,0,0.5,1,0.5,1,2,0,0.04,0.03,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2169,TRUE
"2170","bt.smart","MR bt both correct",20,10,0,0.5,1,0.5,1,2,0,0.04,0.03,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2170,TRUE
"2171","bt.smart","MR",20,10,0,0.5,1,0.5,1,2,0,0.04,0.03,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2171,TRUE
"2172","bt.smart","DL",20,10,0,0.5,1,0.5,1,2,0,0.04,0.03,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2172,TRUE
"2173","bt.smart","MR bt both correct",10,5,0,0.5,1,0.5,1,2,0,0.04,0.03,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2173,TRUE
"2174","bt.smart","MR",10,5,0,0.5,1,0.5,1,2,0,0.04,0.03,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2174,TRUE
"2175","bt.smart","DL",10,5,0,0.5,1,0.5,1,2,0,0.04,0.03,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2175,TRUE
"2176","bt.smart","MR bt both correct",150,150,0,0.5,1,0.5,1,2,0,0.04,0,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2176,FALSE
"2177","bt.smart","MR",150,150,0,0.5,1,0.5,1,2,0,0.04,0,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2177,FALSE
"2178","bt.smart","DL",150,150,0,0.5,1,0.5,1,2,0,0.04,0,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2178,FALSE
"2179","bt.smart","MR bt both correct",100,100,0,0.5,1,0.5,1,2,0,0.04,0,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2179,FALSE
"2180","bt.smart","MR",100,100,0,0.5,1,0.5,1,2,0,0.04,0,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2180,FALSE
"2181","bt.smart","DL",100,100,0,0.5,1,0.5,1,2,0,0.04,0,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2181,FALSE
"2182","bt.smart","MR bt both correct",50,50,0,0.5,1,0.5,1,2,0,0.04,0,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2182,FALSE
"2183","bt.smart","MR",50,50,0,0.5,1,0.5,1,2,0,0.04,0,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2183,FALSE
"2184","bt.smart","DL",50,50,0,0.5,1,0.5,1,2,0,0.04,0,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2184,FALSE
"2185","bt.smart","MR bt both correct",20,20,0,0.5,1,0.5,1,2,0,0.04,0,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2185,FALSE
"2186","bt.smart","MR",20,20,0,0.5,1,0.5,1,2,0,0.04,0,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2186,FALSE
"2187","bt.smart","DL",20,20,0,0.5,1,0.5,1,2,0,0.04,0,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2187,FALSE
"2188","bt.smart","MR bt both correct",10,10,0,0.5,1,0.5,1,2,0,0.04,0,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2188,FALSE
"2189","bt.smart","MR",10,10,0,0.5,1,0.5,1,2,0,0.04,0,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2189,FALSE
"2190","bt.smart","DL",10,10,0,0.5,1,0.5,1,2,0,0.04,0,100,50,1,"above","expo",0.5,1.18862943611199,0.143252398430095,0.356747601569905,2190,FALSE
